ba_code,model,hours,mae,rmse,mape,bias_pct,skill_vs_operator,skill_vs_operator_debiased
TVA,lgbm_global,8783,851.9029154708953,1370.8856401525443,4.382139138511189,1.2738367960319796,-0.8729514986165812,-0.8421606673943187
TVA,lgbm_global+cqr,8783,851.9029154708953,1370.8856401525443,4.382139138511189,1.2738367960319796,-0.8729514986165812,-0.8421606673943187
TVA,nhits,8783,1201.7309673161221,1838.9287416074517,6.1848105363674595,0.014113893196594823,-1.6420661031833048,-1.5986312296581406
TVA,nhits+cqr,8783,1201.7309673161221,1838.9287416074517,6.1848105363674595,0.014113893196594817,-1.6420661031833048,-1.5986312296581406
TVA,operator,8783,454.8451554138677,672.7219143963383,2.3764940826163734,0.9141420548611273,0.0,0.016439737625350004
TVA,operator_debiased,8783,462.4476738372048,665.6822965798882,2.4040609352507665,-0.04040182135635882,-0.016714519947826023,0.0
TVA,ridge,8783,1353.8813959202942,1988.8674020866315,7.030943913413901,0.07088257114314955,-1.9765764893953532,-1.9276423528879083
TVA,ridge+cqr,8783,1353.8813959202942,1988.8674020866315,7.030943913413901,0.07088257114314955,-1.9765764893953532,-1.9276423528879083
TVA,seasonal_naive,8783,2097.997836730047,3050.263126324605,10.999130998083386,0.941957720843121,-3.6125539906455852,-3.536724813256611
TVA,seasonal_naive+cqr,8783,2097.997836730047,3050.263126324605,10.999130998083386,0.941957720843121,-3.6125539906455852,-3.536724813256611
