ba_code,model,reference,days,skill,skill_low,skill_high,dm_stat,dm_p,flag
CISO,nhits,operator,366,0.2693616089730142,0.21237827237873086,0.3326786435542429,-7.724994772586329,1.1185793364356973e-14,operator series has a growing midday bias (data_profile 5.1)
ERCO,nhits,operator,366,-0.9667066162106905,-1.3391433848939975,-0.6930802005751109,5.400241674049604,6.655118029467316e-8,""
FPL,nhits,operator,359,-0.8308229201661188,-1.0035378402655697,-0.6972702279727069,11.327887579515764,9.547970846639296e-30,""
ISNE,nhits,operator,366,-1.7462880220131134,-1.980284356568297,-1.5371814901400063,16.582821741734403,9.276873800671155e-62,""
MISO,nhits,operator,366,-0.023787174873181716,-0.24618687395349706,0.10227059590683375,0.26358900151304115,0.7920966344127167,""
NYIS,nhits,operator,366,-0.7753188445659274,-0.9771627071213372,-0.5833599894875009,7.263896086906742,3.760969742653602e-13,""
PJM,nhits,operator,364,-0.07073291765831535,-0.2379050991140503,0.052228537507966785,0.8739471579016614,0.38214703146162177,""
SOCO,nhits,operator,366,-1.9208401062583116,-2.3767310153840655,-1.543730942702543,8.832625808070775,1.0224662041877352e-18,""
SWPP,nhits,operator,366,-0.48808994510476755,-0.7760502737641612,-0.28254882814221693,3.944940059501352,0.00007981994243761376,operator series changes definition in 2025-05 (data_profile 5.2)
TVA,nhits,operator,366,-1.3382709696819979,-1.8575177701456815,-1.0180678635979272,6.295590093059725,3.0623263356479675e-10,""
CISO,nhits,operator_debiased,366,-0.6826660838235918,-0.8308604330765916,-0.5506213974262413,10.98141131477812,4.695303989608752e-28,""
ERCO,nhits,operator_debiased,366,-1.0131277848478257,-1.3122050037023016,-0.751416311156047,5.78008802817127,7.466154947025546e-9,""
FPL,nhits,operator_debiased,359,-1.624920524892528,-1.9079233673505478,-1.435114003521365,15.865893995453145,1.0915209396200678e-56,""
ISNE,nhits,operator_debiased,366,-2.5001659703690833,-2.798800970928397,-2.242575347855146,18.34126856029084,3.8764505545247244e-75,""
MISO,nhits,operator_debiased,366,-0.7828304828666715,-1.0548284625471906,-0.5892489194807063,6.191111212291226,5.974153780676974e-10,""
NYIS,nhits,operator_debiased,366,-1.6612157954480824,-2.0113153615337325,-1.380258558331734,9.861656233916161,6.10341897512622e-23,""
PJM,nhits,operator_debiased,364,-0.8595048162181458,-1.147971074142859,-0.653930588815001,6.4204062259656425,1.3591117179484918e-10,""
SOCO,nhits,operator_debiased,366,-4.733384811354136,-5.7524620522331045,-3.8860666306066327,11.188897866959685,4.62142164944013e-29,""
SWPP,nhits,operator_debiased,366,-0.5015077066655063,-0.7505835600513773,-0.2962295833589004,4.305567607373861,0.000016655811134472973,""
TVA,nhits,operator_debiased,366,-1.299872380011963,-1.8092389123720944,-0.9684202876164142,6.121488433291361,9.270524957412183e-10,""
